title,url,author,time,content,sentiment_label
三峽公有零售市場改造開幕 藍染美學融入在地風貌,https://tw.news.yahoo.com/%E4%B8%89%E5%B3%BD%E5%85%AC%E6%9C%89%E9%9B%B6%E5%94%AE%E5%B8%82%E5%A0%B4%E6%94%B9%E9%80%A0%E9%96%8B%E5%B9%95-%E8%97%8D%E6%9F%93%E7%BE%8E%E5%AD%B8%E8%9E%8D%E5%85%A5%E5%9C%A8%E5%9C%B0%E9%A2%A8%E8%B2%8C-073544748.html,【記者蘇春瑛／新北報導】,2025/08/26 15:35,三峽公有零售市場改造今（廿六）日開幕，新北市長侯友宜（前左五）與地方民代及里長出席見證三峽公有零售市場全新風貌。（記者蘇春瑛攝）▲三峽公有零售市場改造今（廿六）日開幕，新北市長侯友宜（前左五）與地方民代及里長出席見證三峽公有零售市場全新風貌。（記者蘇春瑛攝）新北市政府市場處今（廿六）日舉辦「漫遊三角湧，三峽好市在」市場改造開幕活動，市長侯友宜、地方民代及里長出席，見證三峽公有零售市場的全新風貌。本次改造更與三角湧文化協進會合作，將藍染元素融入市場美學，期望成為在地經濟與文化交流的重要據點。侯友宜表示，自己從小在市場長大，深知市場承載的不僅是買賣，更有社區情感，在一○八年推動「市場改造與改建計畫」，迄今已完成十四座市場改造、啟動九座市場改建，未來預計還有七座改造。此次三峽市場改造總經費約一千七百萬元，由中央與地方共同投入，打造舒適便利、貼近民眾需求的公共空間。經發局長盛筱蓉指出，三峽藍染工藝強調「層層堆疊、反覆浸染」，如同市府逐步推動市場翻新。改造設計採深藍色調呼應染布層次，並結合老街紅磚意象，形成獨特風格。未來將串聯市場與老街商圈，讓民眾逛市場同時感受三峽文化底蘊。自治會長李志信表示，市場是居民生活與情感的重要場域，如今改造後更美觀便利，並融入藍染特色，讓下一代更了解家鄉文化。市場處長李長奎指出，此次改造不僅更新外觀，更優化內部動線、騎樓及指標系統，提升整體舒適度，未來持續推動市場改造，讓每座市場兼具採購、文化與社區交流功能，成為居民共同的生活據點。,中性
永豐金再次收購？朱士廷：認真思考壽險是否要扮演角色,https://tw.news.yahoo.com/%E6%B0%B8%E8%B1%90%E9%87%91%E5%86%8D%E6%AC%A1%E6%94%B6%E8%B3%BC-%E6%9C%B1%E5%A3%AB%E5%BB%B7-%E8%AA%8D%E7%9C%9F%E6%80%9D%E8%80%83%E5%A3%BD%E9%9A%AA%E6%98%AF%E5%90%A6%E8%A6%81%E6%89%AE%E6%BC%94%E8%A7%92%E8%89%B2-073529615.html,The Central News Agency 中央通訊社,2025/08/26 15:35,（中央社記者呂晏慈台北26日電）永豐金總經理朱士廷今天表示，永豐金正在認真研究思考，壽險業是否要在金控版圖扮演一定角色，目前已掌握可能的標的與永豐金的互補性，但因剛完成3個併購案，會比較保守。永豐金今天舉行2025年第2季法說會，永豐金將於10月開始認列京城銀、匯立證收益，有望增添營運動能，媒體亦關注永豐金跨足壽險領域的可能性。永豐金總經理朱士廷表示，現在當務之急應該是處理京城銀、匯立證等併購相關事宜，讓它們可以一起進來打拚，至於壽險業併購，有成立一個小組研究此議題，「事實上我們現在正在認真研究」，也在思考於金控的版圖中，壽險業是否要扮演一定的角色。朱士廷不諱言，在評估併購過程中，會針對可能的標的物研究，例如評估與永豐金的互補性等，但因保險業明年將正式接軌台版保險業新一代清償能力制度（TW-ICS）與國際財務報導準則第17號公報（IFRS 17），很多東西現在還沒完全確定，且永豐金剛完成3個併購案，在這個時間點上，會比較保守，對於要採取什麼行動還要再評估。永豐金表示，今年上半年稅後淨利為126.0億元，年增3.4%，每股盈餘（EPS）0.99元，續創歷史同期新高；年化股東權益報酬率（ROE）達12.35%，每股淨值為16.24元。永豐金說明，今年上半年整體淨收益355.4億元，創歷史同期新高，主要來自銀行子公司獲利穩健成長，利息淨收益達173.1億元，年增46.0%，大幅成長是因受惠於美元資金成本降低，以及2025年1月15日已取得柬埔寨領先的微型存款金融機構Amret Plc.80%股權並認列收益，即使不計入Amret的貢獻，利息淨收益仍年增29%。永豐金表示，永豐銀行上半年稅後淨利達111.4億元，年增14.6%，主要受利息淨收益及手續費淨收益的顯著成長推動；至於永豐金證券上半年稅後淨利為21.0億元，年減27.6%，主要受市場動盪影響投資人信心，上半年台股日均量下滑17.0%，導致證券手續費收入下滑等因素影響。（編輯：潘羿菁）1140826,中性
不動產抵押狂詐7000萬　新北檢起訴3男建請重刑,https://tw.news.yahoo.com/%E4%B8%8D%E5%8B%95%E7%94%A2%E6%8A%B5%E6%8A%BC%E7%8B%82%E8%A9%907000%E8%90%AC-%E6%96%B0%E5%8C%97%E6%AA%A2%E8%B5%B7%E8%A8%B43%E7%94%B7%E5%BB%BA%E8%AB%8B%E9%87%8D%E5%88%91-073527272.html,周刊王CTWANT |沈建邦,2025/08/26 15:35,新北檢近日偵結一起不動產詐騙案，依法起訴3詐團成員。（圖／報系資料照）新莊警分局今年報請新北地檢署民生犯罪專組，指揮偵辦不動產抵押詐騙案，前後於5 月12 日、7 月21 日及8 月11 日，至新北市汐止區、臺北市北投區及內湖區等處實施搜索查扣相關證物，並逮到徐、曹、謝等3人，近日偵結依組織犯罪、詐騙對3人提起公訴，分別建請重刑。據了解，徐、曹、謝3男為詐團機房成員，以假投資話術誆騙15名被害人錢財，後續在由3嫌接手透過房屋、車輛等財產設定抵押權或信用貸款等方式，騙取貨款並收高額服務費，不法獲利高達7405 萬 3062 元。檢警分3波進行搜索行動，查扣犯案用手機5隻、被害人等簽署之貸款委任契約書等證物，涉犯組織犯罪防制條例第 3 條第1 項後段之參與犯罪組織、詐欺犯罪危害防制條例第 43 條前段之三人以上共同詐欺取財獲取之財物達 500 萬元及違反洗錢防制法第 2 條第2款而犯同法第 19 條第1 項後段之洗錢財物未達 1 億元等罪嫌，依法提起公訴。徐嫌、曹嫌犯刑重大對被害人生活造成嚴重影響，且至今未達成和解，檢察官偵結後依法起訴，各量處有期徒刑 2年至4 年；1 年 10 月至3 年10 月不等刑期。至於謝嫌則坦承犯行，後續將視其審理供述及繳回犯罪所得，量處有期徒 1 年4 月至3年2月不等刑期。原始連結看更多 CTWANT 文章4面相易晚婚 命理師：有這特徵「想不出為何要有另一半」幼稚園弟弟送急診哭得滿身汗！他靠「2句話」緩解就醫恐懼11歲女童懷孕全家沒人知 無預警在家生小孩！失職父母慘了,中性
永豐金完成三大併購案 暫不急進軍壽險業,https://tw.news.yahoo.com/%E6%B0%B8%E8%B1%90%E9%87%91%E5%AE%8C%E6%88%90%E4%B8%89%E5%A4%A7%E4%BD%B5%E8%B3%BC%E6%A1%88-%E6%9A%AB%E4%B8%8D%E6%80%A5%E9%80%B2%E8%BB%8D%E5%A3%BD%E9%9A%AA%E6%A5%AD-073525206.html,王孟倫,2025/08/26 15:35,永豐金今天舉行法說會，圖右2為永豐金總經朱士廷，左2為永豐銀行總經理莊銘福(記者王孟倫攝)〔記者王孟倫／台北報導〕市場傳出三商美邦正在尋求買家，由於國內金控業當中，永豐金旗下還沒有壽險業，是否將納入考慮招親？永豐金總經理朱士廷表示，因為我們剛完成三個併購案，截至目前為止，現在態度上比較保守；朱士廷強調，當務之急是把已經合併的案子處理，永豐金已有成立壽險小組在研究，未來會評估在金控版圖，是否要扮演重要角色。朱士廷指出，金管會於2025年6月19日核准永豐金以現金與股份轉換取得京城銀100%股權，10月1日為股份轉換基準日，正式成為永豐金旗下子公司，並預計於明年第四季完成與永豐銀行的合併，此一合併案將優化永豐金控在南北區域的布局，京城銀行在中南部地區擁有扎實的企業金融基礎，與永豐銀行在北部市場的穩健經營形成互補。其次，永豐金證券吸收合併台灣匯立證券已於2025年8月5日獲金管會核准，合併基準日訂於2025年10月20日；永豐表示，隨著未來京城銀與台灣匯立證券的加入，永豐金控將於10月開始認列京城銀、匯立證收益，為永豐金控持續深化金融服務布局的重要進展。再者，自2025年1月15日起已取得柬埔寨的微型存款金融機構Amret Plc.80%股權，並認列收益；即使不計入Amret的貢獻，利息淨收益仍年增29%。永豐銀行總經理莊銘福表示，京城銀後續沒有打算要裁撤分行，現有南部的分支據點是加分的事情，沒有裁分行問題。外界也關注，永豐金控是否將合併其他壽險公司，朱士廷表說，我們會認真研究，壽險在金控版圖中的角色，「但非目前當務之急。」針對永豐金獲利表現，朱士廷表示，上半年稅後淨利126.0億元，年增3.4%，每股盈餘(EPS)0.99元，續創同期新高，成長率明顯優於同業的-23.1%；年化股東權益報酬率(ROE)達12.35%，每股淨值為16.24元。若以過去五年年複合成長率(CAGR)來看，達17.4%，也優於同業合計的8.6%。永豐銀行上半年稅後淨利達111.4億元，年增14.6%，莊銘福表示，主要受利息淨收益及手續費淨收益的顯著成長推動，上半年年化ROE達12.03%，相較過去幾年大幅提升。至於永豐金證券方面，上半年稅後淨利為21.0億元，年減27.6%，永豐金證券總經理蘇威嘉表示，主要因市場動盪影響投資人信心，且上半年台股日均量下滑17.0%，導致證券手續費收入下滑。【看原文連結】更多自由時報報導30歲身價破397億！白手起家女富豪親揭創業成功要素近600萬退休金被掏空！64歲全職主婦「犯1大錯」慘淪清潔工美中貿易談判 川普：不給磁鐵就奉送200％關稅郭智輝證實肝臟出問題「休息三個月就好了」,中性
台正妹舞者日本爆紅！ 21秒跳舞影片吸百萬觀看「太刺激了」,https://tw.news.yahoo.com/%E5%8F%B0%E6%AD%A3%E5%A6%B9%E8%88%9E%E8%80%85%E6%97%A5%E6%9C%AC%E7%88%86%E7%B4%85-21%E7%A7%92%E8%B7%B3%E8%88%9E%E5%BD%B1%E7%89%87%E5%90%B8%E7%99%BE%E8%90%AC%E8%A7%80%E7%9C%8B-%E5%A4%AA%E5%88%BA%E6%BF%80%E4%BA%86-073507824.html,駱肇樑,2025/08/26 15:35,台灣一名女舞者的影片吸引大批日本網友朝聖，21秒短片已累積破百萬觀看。翻攝自YouTube近日一段台灣女舞者的影片突然在日文圈爆紅，短短21秒的影片吸引破百萬次觀看，還引起日本網友暴動，直呼「太刺激了！」直至今日（8/26）上午8時止，已有1.5萬讚、106萬觀看，更有高達667則留言，相當驚人。日本一名有2千訂閱的YouTube頻道「ど天然ナンパ師 ヤマト」10日發布一段錦21秒的跳舞影片，畫面中一名身穿黑衣、牛仔長褲和小白鞋的女舞者，正和另一名女舞者展開對決，只見黑衣女舞者配合音樂展現律動後，馬上銜接各種地板動作，令人歎為觀止，衣服還一度因動作過大而滑落。影片曝光後，大票日本網友立即暴動，直呼「帥爆了！我也要開始學霹靂舞了」、「完全沒有什麼邪念，就是因為舞蹈動作夠大、夠震撼，超棒！太刺激了」、「腹肌很棒」、「本來只是帶點開玩笑的心情在看，結果真的被撩得心癢難耐」、「跳舞的時候動作很帶勁，超有氣勢！」據了解，這段影片來自2023年3月31日、4月1日由飛翔運動空間、中華民國極限翻滾運動藝術協會及汐止國際青年商會舉辦的One Judge Tricking與街舞大賽的秋季賽，當時兩名女舞者Stitch、Nini進行對決。其中身穿黑衣的女舞者正是Nini，僅21秒的畫面在網路上迅速被擴散。目前Nini仍持續在跳舞，不時會在IG更新影片。更多太報報導侯佩岑遭陸委會「關切」！突向中國粉絲告假飛往瑞士 原因曝光吳姍儒翻曾沛慈「搶老公」舊帳 魏如昀再爆10年閨蜜為男人反目王嫚萱因隱疾日吞7顆止痛藥 新婚8個月拆避孕器拼「做人」,正向
薪水太低改當老闆？人力銀行揭創業年齡平均35歲  瞄準餐飲剛需主戰場,https://tw.news.yahoo.com/%E8%96%AA%E6%B0%B4%E5%A4%AA%E4%BD%8E%E6%94%B9%E7%95%B6%E8%80%81%E9%97%86%EF%BC%9F%E4%BA%BA%E5%8A%9B%E9%8A%80%E8%A1%8C%E6%8F%AD%E5%89%B5%E6%A5%AD%E5%B9%B4%E9%BD%A1%E5%B9%B3%E5%9D%8735%E6%AD%B2-%E7%9E%84%E6%BA%96%E9%A4%90%E9%A3%B2%E5%89%9B%E9%9C%80%E4%B8%BB%E6%88%B0%E5%A0%B4-073506901.html,王詩婷｜Yahoo財經特派記者,2025/08/26 15:35,"國內薪資成長緩慢，迫使愈來愈多上班族積極思考如何增加被動收入，更有不少年輕人勇於投入創業行業，開啟少年頭家夢，人力銀行調查指出，整體平均創業年齡為35歲，投入的行業以特色小吃居多，其次則是咖啡茶飲以及網拍代購。延伸閱讀：7成餐飲業喊缺工！平均月薪卻僅34,830元 近9成不到4萬元1111人力銀行最新調查顯示，整體創業年齡平均35歲，主要投入餐飲行業。（示意圖／Getty Images）根據1111人力銀行調查顯示，有高達7成1受訪者對於創業一事興致勃勃，其中包括有意願但還在評估52.9%以及已經創業占18.1%。想創業的主要原因則有：薪水太低/增加收入51.8%、副業投資/斜槓人生44.6%、個人興趣/專長40.4%、追求工作與生活平衡38.2%以及工時彈性/照顧家人25.5%。又觀察創業者年齡分布，調查發現第一次創業年齡平均落在26-30歲占最大宗(25.5%)，其次則是34-40歲(19.1%)，整體平均創業年齡為35歲。預計投入的行業以特色小吃居多40.6%，其次則是咖啡茶飲23.4%、網拍代購21.2%、服裝飾品17.8%以及早午餐12.7%。1111人力銀行總經理張篆楷表示，餐飲是剛性需求，最貼近民眾日常生活，跨入門檻相對低，因此「食力商機」仍是有意創業者首要進攻的主戰場，透過調查可以看出，特色小吃、咖啡茶飲以及早午餐，都是當下熱門選項。",中性
資深女星陪兒飛「這國」！她揭1差異：不如台灣,https://tw.news.yahoo.com/%E8%B3%87%E6%B7%B1%E5%A5%B3%E6%98%9F%E9%99%AA%E5%85%92%E9%A3%9B-%E9%80%99%E5%9C%8B-%E5%A5%B9%E6%8F%AD1%E5%B7%AE%E7%95%B0-%E4%B8%8D%E5%A6%82%E5%8F%B0%E7%81%A3-073505493.html,民視新聞網,2025/08/26 15:35,娛樂中心／黃君珮報導台灣女藝人胡佩蓮近年定居泰國曼谷，已在當地生活6年，居住在一棟屋齡8年、位於31樓的高級住宅中。近期為了陪伴兒子前往加拿大求學，上個月底她飛到當地展開陪讀人生。近日她在社群平台上分享加拿大的生活點滴，並坦言這地方不如台灣、泰國來得方便。藝人胡佩蓮展開加拿大「陪讀人生」！她揭當地「1大差異」不如台灣...胡佩蓮過去在亞洲生活，現在來到北美，她表示有一點不習慣。（圖／翻攝自胡佩蓮臉書）胡佩蓮近日在社群臉書上發文分享，過去一直在亞洲生活，一時之間來到北美，確實有一點不習慣，「除了物價高之外，平常也沒什麼地方去，到哪兒都至少要開車半個小時，不像在台灣和泰國這麼方便」。不過，胡佩蓮表示非常喜歡加拿大的空氣品質和芬多精，並且走到哪都可以看到大自然的美，「幸好我家寶貝就是一個喜歡大自然的孩子，所以希望他會喜歡這個地方」。藝人胡佩蓮展開加拿大「陪讀人生」！她揭當地「1大差異」不如台灣...胡佩蓮表示非常喜歡加拿大的空氣品質和芬多精，走到哪都可以看到大自然的美。（圖／翻攝自胡佩蓮臉書）胡佩蓮也分享多張在加拿大的住所，照片可以看見前方有個大大的草皮，可以盡情奔跑，門口還有設置涼亭區可以坐著休息、看風景，非常舒服，「在週末最大的娛樂就是和朋友聚會聊天，交換一下陪孩子的心得，孩子們也樂得在一起玩遊戲，連打麻將都學會了」。而該篇文章底下引來網友留言，「移居外國靠什麼樣的財力過生活呢？在地工作？還是積蓄？」，胡佩蓮則表示自己是陪讀，「我覺得關於財力問題是很私人的事情，我想每個人都有自己的規劃吧！」。原文出處：資深女星陪兒飛加拿大！她揭當地「1大差異」無奈嘆：比台灣還不便更多民視新聞報導泡泡瑪特「3秒完售」公仔 14萬人瘋搶價錢曝！安芝儇「濕身辣照」曝！比基尼泡湯3秒片全網暈林熙蕾穿「S曲線」洋裝 拍出「時尚大片」狀態全曝！,負向
核廢料放金門？當地居民普遍不贊成,https://tw.news.yahoo.com/%E6%A0%B8%E5%BB%A2%E6%96%99%E6%94%BE%E9%87%91%E9%96%80-%E7%95%B6%E5%9C%B0%E5%B1%85%E6%B0%91%E6%99%AE%E9%81%8D%E4%B8%8D%E8%B4%8A%E6%88%90-073503042.html,吳正庭,2025/08/26 15:35,針對外界討論核廢料是否放置金門？金門縣議會跨黨派問政聯盟政團召集人陳泱瑚說，希望縣府正視烏坵鄉小坵村(小坵嶼)村民未來可能面臨遷村的安置問題，會更務實。(記者吳正庭攝)〔記者吳正庭／金門報導〕新北市議員林秉宥提出可將停機的核電廠中暫存的高階核廢料運送到金門暫儲，但是對於核廢料放置金門，當地居民普遍不贊成，尤其做生意的商家都希望生活安定；縣議會跨黨派問政聯盟政團召集人陳泱瑚表示，盼縣府正視烏坵鄉小坵村(小坵嶼)村民未來可能面臨遷村的安置問題，會更務實。無黨籍議員陳泱瑚表示，經濟部早期將小坵嶼列為「低放射性廢棄物最終處置場」建議候選場址，不知道為何又掀起「核廢料放金門」討論？他說，比較務實的做法，是針對小坵村確定成為最終處置場，如何安置村民？縣議會多次要求針對烏坵鄉民遷村到金門做出回應，縣府都未落實。他說，協助烏坵鄉遷村，不僅解決當地居民住的問題，也能增加金門人口，提升消費力；若將核廢料放置距廈門4000多公尺的二膽島，恐怕廈門也有意見。針對林秉宥認為，金門有大量地下坑道，是現成核廢料儲存設施；金門軍事觀察家蔡添丁指出，金門坑道有重要軍事功能，若要儲存核廢料，以芬蘭為例，至少放在地下400、500公尺深，金門坑道幾乎都過於淺、短，不宜當作存放場所。無黨籍金門縣議員吳佩雯質疑，若只相中坑道放核廢料，何不放在總統府地底下？當年前總統陳水扁說底下有兩條秘密通道，如此還可節省跨海運費。金門「台式牛排教父」餐廳老板李鍾靈說，老百姓希望穩定、安全的日子，堅決反對核廢料放金門本島；經營彩券行的李有忠也反對核廢料放金門；體育用品專賣店老板任奕勳說，核能是未來趨勢，如果政府將核廢料儲放安全做到百分之百，讓居民沒有疑慮，核廢料放金門可以評估。【看原文連結】更多自由時報報導核廢料放金門？陳玉珍：可評估沒有居民的二膽島陳玉珍提可評估核廢料放金門二膽島 綠盟：鼓勵申請不要只是說說自由爆新聞》迴力鏢打臉黃國昌！藍白戰狼「選後出征」自爆！核三延役公投金門同意比逾94％ 新北議員林秉宥喊核廢料放金門,中性
新北榮獲戶政評鑑 六都第一,https://tw.news.yahoo.com/%E6%96%B0%E5%8C%97%E6%A6%AE%E7%8D%B2%E6%88%B6%E6%94%BF%E8%A9%95%E9%91%91-%E5%85%AD%E9%83%BD%E7%AC%AC-073704745.html,【記者蘇春瑛／新北報導】,2025/08/26 15:37,十位獲得績優戶政機關楷模同仁工作表現傑出、服務熱忱積極。（圖：新北民政局提供）▲十位獲得績優戶政機關楷模同仁工作表現傑出、服務熱忱積極。（圖：新北民政局提供）新北市政府榮獲內政部一一三年度戶政業務績效評鑑「直轄市組」第一名殊榮，今（廿六）日在全國戶政日慶祝活動，由新北民政局長林耀長代表出席領獎，感謝中央對新北市戶政團隊專業與努力的最高肯定。侯友宜表示，新北市戶政團隊能夠榮獲「六都第一」是對市府的肯定，更是對所有堅守崗位、默默奉獻的第一線戶政人員，最溫暖、最有力的鼓勵。面對龐大業務量與日益複雜的挑戰，戶政同仁始終不畏艱難、勇於創新，以「數位化、在地化、整合化」為核心持續推動有感服務。如新北獨創「民政地理資訊系統」，結合門牌資料與人口統計，透過圖資與大數據應用優化門牌定位與Google地圖街景，每年使用人次超過四十五萬，操作介面簡易廣受肯定，是評鑑獲獎重要亮點。民政局長林耀長指出，中和戶所及三峽戶所在戶政專業領域表現卓越，雙雙榮獲「績優戶政機關楷模」。十位基層戶政同仁因工作表現傑出、服務熱忱積極，榮獲「績優戶政人員」殊榮；五位戶政志工長期積極服務市民、無私奉獻，獲頒「績優戶政志工」，展現新北戶政團隊兼具專業與溫度。,正向
王鶴棣10年秘戀女友曝！吵架27分音檔「全程沒一句髒話」　陸網反應曝,https://tw.news.yahoo.com/%E7%8E%8B%E9%B6%B4%E6%A3%A310%E5%B9%B4%E7%A7%98%E6%88%80%E5%A5%B3%E5%8F%8B%E6%9B%9D-%E5%90%B5%E6%9E%B627%E5%88%86%E9%9F%B3%E6%AA%94-%E5%85%A8%E7%A8%8B%E6%B2%92-%E5%8F%A5%E9%AB%92%E8%A9%B1-%E9%99%B8%E7%B6%B2%E5%8F%8D%E6%87%89%E6%9B%9D-073700816.html,三立新聞網,2025/08/26 15:37,記者蔡維歆／綜合報導《大奉打更人》王鶴棣劇中造型帥氣掀討論熱潮。（圖／愛爾達電視提供）中國影視圈當紅炸子雞王鶴棣今傳出被私生飯跟蹤並偷錄私下與女友吵架長達27分鐘的音檔，對此工作室26日發聲明譴責私生飯行為，並強調已經交給司法處理。如今有網友注意到，吵架長達27分鐘的音檔，被認為是王鶴棣的男聲聲音，儘管語氣激動，全程沒有爆過粗話，有網友評論：「全程一個髒話都沒有！一個四川人連『老子』這種髒話都沒有 情緒穩定的像開了慢倍速。」王鶴棣（上圖左）曾被爆劉藝交往。（圖／翻攝自微博）這段27分鐘的音檔爆料是由「雯憶女青_Yuki」帳號發出，其中內容因提到「在一起十年」，讓「雯憶女青_Yuki」粉轉黑怒指：「現在市場寬容愛豆(Idol)可以談戀愛！但你談了10年了，出道前就談了！還立單身人設，吸女友粉給你花錢，這不就是圈錢嗎？」而音檔遭公開後引發陸網討論。有網友認為，王鶴棣與素人女友劉藝都是四川人，吵架時完全沒有用到四川方言，音檔的真實性令人質疑。還有網友注意到被認為是王鶴棣的男聲聲音，儘管語氣激動，全程沒有爆過粗話，「全程一個髒話都沒有！一個四川人連『老子』這種髒話都沒有 情緒穩定的像開了慢倍速。」更多三立新聞網報導砸21萬買頭等艙飛瑞士！小嫻開箱阿聯酋頭等艙 「超狂內裝」曝光蹦闆開店燒1.4億！「LV二手包賣比官網貴」挨轟割韭菜 不忍怒嗆了爆夏克立婚內出軌「射後不理」！葛斯齊痛揭遭抹黑 雙方對質過程曝飛巴黎行李被弄丟！百萬網紅曝「超慘過程」怒飆粗口：ＸXX法航你夠了,負向
台積電尾盤翻紅！台股終場上漲27點,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E5%B0%BE%E7%9B%A4%E7%BF%BB%E7%B4%85-%E5%8F%B0%E8%82%A1%E7%B5%82%E5%A0%B4%E4%B8%8A%E6%BC%B227%E9%BB%9E-073658768.html,記者陳郁柔／台北報導,2025/08/26 15:36,▲台北股市今（26）日終場上漲27.72點或0.11%，收在24305.1點。（圖／NOWNEWS資料照片）[NOWnews今日新聞] 雖然聯準會主席鮑爾上週五暗示將降息，不過美國股市沒有延續多頭火種，週一多數走跌，唯獨費半指數小漲0.03%，台北股市也受到觀望氣氛影響，今（26）日開盤下跌40.02點、來到24237.36點，不過在台積電翻紅的帶動下，尾盤成功翻紅，終場上漲27.72點或0.11%，收在24305.1點，日K連2紅，10日線失而復得，成交量放大到5140.14億元。中小型股表現更加強勁，櫃買指數開盤下跌0.01點、來到247.47點，隨後立即翻紅，終場上漲2.8點或1.13%，收在最高點250.28點，成交量為1272.49億元。今日個股成交量排行榜前五名為：寶成、台新金、南亞、潤泰新、廣宇；個股成交值排行榜前五名為：台積電、康霈*、川湖、中光電、創意。今日帶動台股成功翻紅的最大功臣就是權王台積電，以1165元盤下開出，午盤過後有買單挹注，最高一度來到1185元，終場上漲5元或0.43%，收在1175元，日K連2紅，10日線、月線失而復得，挹注大盤指數就有41點，也就是說扣除台積電貢獻的漲點，台股是呈現走低的。同樣在尾盤翻紅的是鴻海，最後一盤爆出13585張買單，終場上漲1.5元或0.72%，收在今日最高價209元，日K連2紅，貢獻大盤指數就有5點。台積電的走高，也帶動半導體股的走高，光罩、博盛半導體攻上漲停板，創意上漲逾7%，M31、印能科技上漲逾4%，東研信超、聯電、瑞耘、濾能上漲逾3%，京元電子、采鈺、同欣電、世芯-KY、台星科上漲逾2%。台積電供應鏈也同步走高，光罩、雍智、牧德攻上漲停板，創意上漲逾7%，景碩上漲逾6%，昇陽半導體、漢科、台特化上漲逾5%，家登、M31、致茂、漢唐上漲逾4%，鈦昇、千附、帆宣、鏵友益、志聖、達興材料、長興、瑞耘、亞翔、濾能上漲逾3%。今日資金焦點還是聚焦在機器人概念股，維田、昆盈、宜鼎、慧友、益登、所羅門、雷虎攻上漲停板，羅昇上漲逾6%，佳能上漲逾5%，致茂、廣宇上漲逾4%，欣技、和大、宏碁、新漢、大拓-KY上漲逾3%。PCB概念股也有買單挹注，美系外資最新報告分析，ABF被供需缺口帶動的漲價潮推著跑，最快要到明年下半年才有望緩解，其中以南電最受看好，有外資喊出280元目標價，居外資圈之冠，臻鼎-KY次之，目標價同見2字頭達215元，帶動相關個股走高，臻鼎-KY、金居、景碩上漲逾6%，高技上漲逾4%，博智、群翊、易華電上漲逾2%，立誠、欣興、台郡、健鼎上漲逾1%。此外，軍工股持續受惠於明年中央政府總預算中，國防預算一口氣增加3000億元，年增將近5成，相關股持續走高，雷虎、龍德造船、和成、邑錡攻上漲停板，昇貿上漲逾7%，中光電上漲逾6%，全訊、千附精密上漲逾5%，事欣科、神準、仲琦、神基、今國光、正基上漲逾4%。資安概念股也同步走高，虎門科技攻上漲停價151元，立端上漲逾6%，創泓科技上漲逾5%，神準上漲逾4%，新漢上漲逾3%，京元電子、東捷資訊、大綜上漲逾2%。化工股也有買單挹注，懷特、中華化、國精化攻上漲停板，台特化、南寶上漲逾5%，長興上漲逾3%，五鼎上漲逾2%。更多 NOWnews 今日新聞 報導泓德能源遭搜索、強調對營運無重大影響 止不住血！股價逼近跌停市場觀望氣氛濃厚、美股多數走低 台股開盤下跌40點經濟部綠能推動中心爆弊案 前副執行長涉收賄、金額尚待釐清,中性
